ensembl_gene_id	external_gene_name	entrezgene_id
YIL136W	OM45	854670
YER027C	GAL83	856749
YBR177C	EHT1	852476
YHR022C-A		1466527
YML058W-A	HUG1	854944
YHL042W		856343
YBR027C		852315
YKL112W	ABF1	853748
YGR130C		853031
YER131W	RPS26B	856868
YAL031C	GIP4	851202
YJR049C	UTR1	853508
YKL135C	APL2	853723
YML113W	DAT1	854927
YGL040C	HEM2	852842
YBR197C		852496
YJR079W		853542
YLR017W	MEU1	850704
YGL121C	GPG1	852756
YER161C	SPT2	856908
YDR307W	PMT7	851902
YKL018W	SWD2	853851
YOR108W	LEU9	854275
YBR026C	ETR1	852314
YPL248C	GAL4	855828
YML132W	COS3	854907
YML132W	COS3	852605
YDR520C	URC2	852133
YAR064W		851294
YOR106W	VAM3	854273
YGR006W	PRP18	852889
YIL092W		854716
YAL025C	MAK16	851208
YDR168W	CDC37	851746
YDR113C	PDS1	851691
YGR159C	NSR1	853064
YIR004W	DJP1	854820
YLR342W	FKS1	851055
YPL270W	MDL2	855858
YGR260W	TNA1	853175
YML064C	TEM1	854938
YPR202W		856332
YGL250W	RMR1	852642
YFR021W	ATG18	850577
YOR173W	DCS2	854344
YOL090W	MSH2	854063
YOR271C	FSF1	854445
YKL087C	CYT2	853775
YBR087W	RFC5	852383
YML056C	IMD4	854948
YGL252C	RTG2	852640
YBR270C	BIT2	852573
YOR349W	CIN1	854531
YNL229C	URE2	855492
YPR068C	HOS1	856181
YLR310C	CDC25	851019
YKL074C	MUD2	853788
YBL067C	UBP13	852212
YNL257C	SIP3	855464
YPL121C	MEI5	855982
YDR081C	PDC2	851654
YOL039W	RPP2A	854118
YPR013C	CMR3	856123
YJL108C	PRM10	853336
YJR138W	IML1	853603
YDR458C	HEH2	852069
YAL048C	GEM1	851249
YER069W	ARG5,6	856800
YPL051W	ARL3	856056
YDL131W	LYS21	851425
YCR020C-A	MAK31	850383
YBL089W	AVT5	852189
YPL250C	ATG41	855825
YKR072C	SIS2	853946
YIL044C	AGE2	854767
YDR476C		852087
YER144C	UBP5	856887
YGL037C	PNC1	852846
YBR039W	ATP3	852327
YNL162W	RPL42A	855560
YNL162W	RPL42A	856544
YDR212W	TCP1	851798
YLL060C	GTT2	850666
YKL126W	YPK1	853733
YHR031C	RRM3	856426
YEL034W	HYP2	856677
YDR182W-A		1466434
YKL018C-A		853850
YDR101C	ARX1	851678
YPR106W	ISR1	856221
YKR045C		853919
YNL268W	LYP1	855453
YBR136W	MEC1	852433
YNL169C	PSD1	855552
YLR429W	CRN1	851148
YGR031C-A	NAG1	8656591
YOR190W	SPR1	854362
YJL185C	ATG36	853254
YLR056W	ERG3	850745
YPR198W	SGE1	856327
YDR493W	MZM1	852104
YBR097W	VPS15	852394
YBL107C	MIX23	852167
YBL074C	AAR2	852205
YMR260C	TIF11	855302
YLR411W	CTR3	851129
YPR120C	CLB5	856237
YPL090C	RPS6A	856015
YPL090C	RPS6A	852479
YPL125W	KAP120	855978
YDL125C	HNT1	851432
YBR071W		852363
YDR539W	FDC1	852152
YDR239C		851825
YOR052C		854217
YOL034W	SMC5	854123
YOR137C	SIA1	854305
YIR021W-A		1466495
YDR302W	GPI11	851896
YOR038C	HIR2	854203
YGR274C	TAF1	853191
YBR212W	NGR1	852513
YOR303W	CPA1	854479
YDL066W	IDP1	851493
YNL104C	LEU4	855619
YKR082W	NUP133	853957
YHR154W	RTT107	856559
YHL032C	GUT1	856353
YBL034C	STU1	852246
YBR180W	DTR1	852478
YJL156C	SSY5	853285
YIL009W	FAA3	854808
YDR129C	SAC6	851707
YLR170C	APS1	850868
YJL103C	GSM1	853341
YJR098C		853561
YLL036C	PRP19	850623
YFR006W		850556
YNL067W	RPL9B	855658
YPL088W		856017
YLR228C	ECM22	850928
YNL026W	SAM50	855705
YDR043C	NRG1	851613
YCR041W		850408
YLR103C	CDC45	850793
YHR003C	TCD1	856392
YOL117W	RRI2	854032
YCR069W	CPR4	850433
YLR079W	SIC1	850768
YHR175W-A		1466530
YHL047C	ARN2	856338
YLR164W	SHH4	850861
YIL098C	FMC1	854709
YPL175W	SPT14	855928
YPR067W	ISA2	856180
YJR150C	DAN1	853615
YDR275W	BSC2	851868
YOL053W	AIM39	854103
YFR036W	CDC26	850597
YKL014C	URB1	853855
YBR060C	ORC2	852352
YIL065C	FIS1	854745
YGR161C	RTS3	853065
YKL096W-A	CWP2	853765
YPR072W	NOT5	856186
YJL006C	CTK2	853450
YML030W	RCF1	854978
YBR259W		852562
YJR005W	APL1	853461
YMR118C	SHH3	855145
YOL005C	RPB11	854157
YOL020W	TAT2	854139
YER038C	KRE29	856760
YKR038C	KAE1	853910
YKR048C	NAP1	853922
YLR264W	RPS28B	850969
YIL068C	SEC6	854742
YOR365C		854548
YLR231C	BNA5	850933
YGL082W		852798
YMR048W	CSM3	855067
YER094C	PUP3	856830
YDR089W	VTC5	851663
YBR014C	GRX7	852302
YNL044W	YIP3	855683
YLR008C	PAM18	850694
YDR471W	RPL27B	852082
YDR319C		851917
YPL038W-A		1466521
YPR069C	SPE3	856182
YKL070W		853793
YMR233W	TRI1	855273
YDR228C	PCF11	851814
YGL012W	ERG4	852872
YPL164C	MLH3	855939
YPL163C	SVS1	855940
YLR069C	MEF1	850758
YLR403W	SFP1	851119
YOR207C	RET1	854382
YOR092W	ECM3	854259
YNL263C	YIF1	855458
YAL037C-A		1466428
YIL139C	REV7	854667
YLR072W	LAM6	850761
YOL065C	INP54	854089
YNL059C	ARP5	855665
YMR149W	SWP1	855180
YML073C	RPL6A	854902
YBR143C	SUP45	852440
YEL036C	ANP1	856675
YBR298C	MAL31	852601
YOR381W-A		1466489
YDR425W	SNX41	852035
YGL256W	ADH4	852636
YHR143W	DSE2	856546
YPL014W	CIP1	856093
YGL075C	MPS2	852805
YDL160C	DHH1	851394
YNL301C	RPL18B	854029
YNL301C	RPL18B	855415
YNL193W		855528
YGL248W	PDE1	852644
Q0275	COX3	24573142
Q0275	COX3	854627
YOR093C	CMR2	854260
YLR110C	CCW12	850800
YGL213C	SKI8	852659
YML129C	COX14	854910
YNR041C	COQ2	855778
YNL210W	MER1	855511
YGL026C	TRP5	852858
YDR042C		851612
YBR150C	TBS1	852447
YKR087C	OMA1	853962
YMR075W	RCO1	855097
YHR064C	SSZ1	856461
YML075C	HMG1	854900
YGR194C	XKS1	853108
YJR039W		853495
YKL091C		853771
YNL126W	SPC98	855597
YKR062W	TFA2	853936
YKL068W-A		1500487
YBR042C	CST26	852330
YAL018C	LDS1	851215
YDR097C	MSH6	851671
YIL163C		854643
YAL064W-B		851233
YNL277W	MET2	855444
YOR274W	MOD5	854448
YJL189W	RPL39	853250
YHL015W-A		1466525
YLR117C	CLF1	850808
YDR119W	VBA4	851697
YER013W	PRP22	856732
YOL107W		854043
YDR422C	SIP1	852032
YPL137C	GIP3	855967
YKL157W	APE2	853699
YPL091W	GLR1	856014
YKR052C	MRS4	853926
YDR363W	ESC2	851965
YDR169C-A		1466433
YBR229C	ROT2	852530
YJR040W	GEF1	853497
YGR172C	YIP1	853082
YPR122W	AXL1	856240
YHR073W	OSH3	856472
YPR171W	BSP1	856301
YDR060W	MAK21	851632
YHR055C	CUP1-2	856450
YHR055C	CUP1-2	856452
YJR085C		853547
YER137C		856877
YDR061W		851633
YCL042W		850315
YOR157C	PUP1	854328
YNL310C	ZIM17	855406
YGL096W	TOS8	852783
YGR240C-A		1466463
YOR252W	TMA16	854426
YEL046C	GLY1	856665
YAL034W-A	MTW1	851197
YCR063W	BUD31	850427
YEL053C	MAK10	856657
YNL187W	SWT21	855534
YDL028C	MPS1	851533
YCR036W	RBK1	850402
YNL034W		855697
YHR025W	THR1	856420
YJL061W	NUP82	853385
YMR319C	FET4	855369
YOL122C	SMF1	854027
YLR233C	EST1	850934
YDR034W-B		851604
YNL119W	NCS2	855603
YJL008C	CCT8	853447
Q0070	AI5_ALPHA	854597
YJL186W	MNN5	853253
YIL026C	IRR1	854786
YJR120W		853584
YBL071C		852208
YML114C	TAF8	854926
YER105C	NUP157	856842
YJR069C	HAM1	853532
YBR111W-A	SUS1	1466445
YOL161C	PAU20	854003
YBR158W	AMN1	852455
YDR358W	GGA1	851960
YLR390W-A	CCW14	851107
YGL098W	USE1	852780
YDR460W	TFB3	852071
YNL304W	YPT11	855412
YGR074W	SMD1	852964
YPR181C	SEC23	856311
YOL155W-A		1466474
YGR098C	ESP1	852990
YIL144W		854662
YDL176W		851378
Q0160	SCEI	854590
YOL029C		854128
YNR036C	MRPS12	855772
YDR130C	FIN1	851708
YEL040W	UTR2	856671
YBR284W		852587
YDR214W	AHA1	851800
YGL145W	TIP20	852732
YDR002W	YRB1	851565
YLR253W	MCP2	850955
YKL183C-A		1500485
YKR058W	GLG1	853932
YJR130C	STR2	853594
YGR086C	PIL1	852977
YPL092W	SSU1	856013
YDR266C	HEL2	851859
YML001W	YPT7	855012
YIL016W	SNL1	854796
YGR273C		853190
YBR091C	TIM12	852388
YGL050W	TYW3	852832
YIL119C	RPI1	854687
YGR183C	QCR9	853095
YMR308C	PSE1	855356
YNL039W	BDP1	855689
YPL145C	KES1	855958
YMR240C	CUS1	855281
YKR094C	RPL40B	853969
YKR094C	RPL40B	854658
YLR424W	SPP382	851143
YGL228W	SHE10	852623
YKL110C	KTI12	853750
YPL198W	RPL7B	855903
YNR055C	HOL1	855792
YJR146W		853611
YPL006W	NCR1	856101
YHR132C	ECM14	856533
YPR161C	SGV1	856290
YKL094W	YJU3	853768
YKR099W	BAS1	853974
YEL032W	MCM3	856680
YJR067C	YAE1	853530
YBR294W	SUL1	852597
YBR083W	TEC1	852377
YIL161W		854645
YBL080C	PET112	852198
YIL056W	VHR1	854755
YDR361C	BCP1	851963
YMR195W	ICY1	855235
YML087C	AIM33	854887
YMR304W	UBP15	855350
YBR160W	CDC28	852457
YPL264C		855864
YDL045C	FAD1	851516
YMR072W	ABF2	855094
YGL168W	HUR1	852708
YDL045W-A	MRP10	851515
YDR505C	PSP1	852116
YMR059W	SEN15	855081
YGL107C	RMD9	852771
Q0080	ATP8	854600
Q0080	ATP8	24573117
YAL024C	LTE1	851209
YFL018C	LPD1	850527
YBR244W	GPX2	852546
YKL149C	DBR1	853708
YLR250W	SSP120	850952
YBR218C	PYC2	852519
YNL121C	TOM70	855602
YAL019W	FUN30	851214
YLR180W	SAM1	850877
YGL079W	KXD1	852801
YKR014C	YPT52	853884
YGR041W	BUD9	852932
YMR224C	MRE11	855264
YIR039C	YPS6	854857
YDL199C		851328
YJR012C		853469
YBR227C	MCX1	852528
YPL218W	SAR1	855883
YPL059W	GRX5	856048
YIR018W	YAP5	854835
YGR197C	SNG1	853111
YDL123W	SNA4	851434
YOR181W	LAS17	854353
YER092W	IES5	856827
YOL120C	RPL18A	855415
YOL120C	RPL18A	854029
YML013W	UBX2	854995
YKL172W	EBP2	853682
YDR483W	KRE2	852094
YGR156W	PTI1	853060
YDR105C	TMS1	851682
YBL086C		852192
YPL192C	PRM3	855909
YOL013W-A		854147
YML085C	TUB1	854889
YIL158W	AIM20	854648
YDR470C	UGO1	852081
YMR017W	SPO20	855031
YDR469W	SDC1	852080
YOR212W	STE4	854387
YOL124C	TRM11	853996
YJR100C	AIM25	853563
YOR023C	AHC1	854188
YOL038W	PRE6	854119
YBR247C	ENP1	852549
YBR179C	FZO1	852477
YLR181C	VTA1	850878
YGL017W	ATE1	852867
YGR167W	CLC1	853077
YJR044C	VPS55	853502
YGL110C	CUE3	852768
YDR451C	YHP1	852062
YDR191W	HST4	851772
YJR053W	BFA1	853513
YBR234C	ARC40	852536
YDR200C	VPS64	851781
YGL021W	ALK1	852863
YBR243C	ALG7	852545
YCL012C		2746859
YFR017C	IGD1	850572
YNL246W	VPS75	855475
YPR119W	CLB2	856236
YOR120W	GCY1	854287
YHR184W	SSP1	856590
YPL111W	CAR1	855993
YFL011W	HXT10	850536
YKL062W	MSN4	853803
YJL133W	MRS3	853308
YDL139C	SCM3	851416
YGL028C	SCW11	852856
YHR212W-A		1466531
YPR188C	MLC2	856318
YNR040W		855776
YPL240C	HSP82	855836
YMR083W	ADH3	855107
YPR156C	TPO3	856279
YGR082W	TOM20	852973
YOR021C	SFM1	854186
YMR202W	ERG2	855242
YGL081W		852799
YIL126W	STH1	854680
YHR214C-D		1466534
YHR007C	ERG11	856398
YDL097C	RPN6	851461
YJR131W	MNS1	853595
YOR231W	MKK1	854406
YCR007C		850364
YJL187C	SWE1	853252
YMR012W	CLU1	855025
YIL045W	PIG2	854766
YDR085C	AFR1	851658
YLR264C-A		1466417
YNL284C	MRPL10	855436
YKL143W	LTV1	853714
YLR272C	YCS4	850977
YGR181W	TIM13	853093
Q0065	AI4	854596
YOR389W		854571
YCR071C	IMG2	850434
YHR005C-A	TIM10	856395
YER172C	BRR2	856919
YDR367W	KEI1	851973
YNL061W	NOP2	855664
YGR186W	TFG1	853098
YCR060W	TAH1	850424
YNR052C	POP2	855788
YOL063C	CRT10	854091
YFL064C		850480
YML101C	CUE4	854871
YGR142W	BTN2	853043
YPR141C	KAR3	856263
YLR094C	GIS3	850783
YHR097C		856497
YGR224W	AZR1	853139
YDL181W	INH1	851347
YAL053W	FLC2	851246
YPL244C	HUT1	855832
YOL095C	HMI1	854058
YHR206W	SKN7	856613
YNL221C	POP1	855500
YDR304C	CPR5	851898
YDL015C	TSC13	851547
YKL004W	AUR1	853866
YDR299W	BFR2	851893
YOR215C	AIM41	854390
YKL180W	RPL17A	853674
YJL020C	BBC1	853433
YLR455W	PDP3	851177
YLR220W	CCC1	850917
YLR167W	RPS31	850864
YOL103W	ITR2	854050
YEL059C-A	SOM1	856650
YDR489W	SLD5	852100
YOR258W	HNT3	854432
YDR512C	EMI1	852125
YNL315C	ATP11	855401
YDR197W	CBS2	851778
YNL157W	IGO1	855565
YGR030C	POP6	852918
YGL097W	SRM1	852782
YNL091W	NST1	855633
YOL003C	PFA4	854159
YKL139W	CTK1	853718
YER183C	FAU1	856932
YLR247C	IRC20	850949
YDR272W	GLO2	851865
YOR115C	TRS33	854282
YOL154W	ZPS1	854011
YDR533C	HSP31	852146
YOR270C	VPH1	854444
YER084W		856816
YJR046W	TAH11	853504
YPR155C	NCA2	856278
YOR058C	ASE1	854223
YKL061W	BLI1	853804
YDR338C		851938
YIL165C		854641
YGR141W	VPS62	853042
YPR103W	PRE2	856218
YIL150C	MCM10	854656
YBL022C	PIM1	852259
YPR204W		856334
YJL213W		853217
YIL107C	PFK26	854699
YGL211W	NCS6	852661
YLR154C-H		1466414
YLR154C-H		1466415
YLR154C-H		1466411
YLR154C-H		1466410
YFR052W	RPN12	850613
YDR125C	ECM18	851703
YBR119W	MUD1	852416
YLR327C	TMA10	851037
YDL206W		851321
YMR268C	PRP24	855310
YIL050W	PCL7	854761
YOR285W	RDL1	854459
YOL052C	SPE2	854105
YNR001C	CIT1	855732
YOL081W	IRA2	854073
YPL224C	MMT2	855877
YLR321C	SFH1	851032
YNL180C	RHO5	855541
YCL024W	KCC4	850334
YPL179W	PPQ1	855923
YPR101W	SNT309	856216
YOR144C	ELG1	854315
YMR105C	PGM2	855131
YJR088C	EMC2	853550
YNL182C	IPI3	855539
YJL110C	GZF3	853334
YDR439W	LRS4	852049
YML055W	SPC2	854949
YML057W	CMP2	854946
YER159C	BUR6	856904
YKL173W	SNU114	853681
YNL099C	OCA1	855624
YOR230W	WTM1	854405
YDR158W	HOM2	851736
YBR022W	POA1	852310
YBR019C	GAL10	852307
YJL062W-A	COA3	853383
YDR232W	HEM1	851818
YNL140C		855582
YBL037W	APL3	852243
YIL117C	PRM5	854689
YCL002C		850353
YNL152W	INN1	855570
YPL084W	BRO1	856021
YAL003W	EFB1	851260
YGL160W	AIM14	852716
YPR194C	OPT2	856324
YHR126C	ANS1	856527
YNR026C	SEC12	855760
YDR362C	TFC6	851964
YBR182C	SMP1	852480
YLR251W	SYM1	850953
YER146W	LSM5	856889
YDL182W	LYS20	851346
YMR266W	RSN1	855308
YFR027W	ECO1	850584
YMR115W	MGR3	855142
YOR281C	PLP2	854456
YPR032W	SRO7	856144
YMR318C	ADH6	855368
YCR107W	AAD3	850471
YNL102W	POL1	855621
YPR065W	ROX1	856178
YNL297C	MON2	855420
YPL183C	RTT10	855919
YOR264W	DSE3	854437
YML125C	PGA3	854914
YEL047C		856664
YBR241C		852543
YOR039W	CKB2	854204
YLR032W	RAD5	850719
YHR084W	STE12	856484
YNL030W	HHF2	852294
YNL030W	HHF2	855701
YOR084W	LPX1	854251
YLR308W	CDA2	851017
YLR049C		850738
YOR160W	MTR10	854331
YGR005C	TFG2	852888
YDR243C	PRP28	851830
YLR025W	SNF7	850712
YPL009C	RQC2	856098
YEL054C	RPL12A	852026
YEL054C	RPL12A	856656
YDR150W	NUM1	851727
YLR159C-A		1466410
YLR159C-A		1466411
YLR159C-A		1466415
YLR159C-A		1466414
YGR162W	TIF4631	853071
YKL002W	DID4	853868
YJL139C	YUR1	853302
YEL067C		856643
YML077W	BET5	854898
YDR186C	SND1	851767
YKR092C	SRP40	853967
YJR129C	EFM3	853593
YFL026W	STE2	850518
YNL331C	AAD14	855385
YNL137C	NAM9	855585
YKR004C	ECM9	853873
YLR052W	IES3	850741
YDR175C	RSM24	851755
YIL010W	DOT5	854805
YML088W	UFO1	854886
YLR075W	RPL10	850764
YOL088C	MPD2	854065
YPL257W		855818
YPR169W	JIP5	856298
YPR139C		856261
YDR462W	MRPL28	852073
YBR031W	RPL4A	852319
YGR251W	NOP19	853166
YML020W		854988
YHR045W		856441
YDR508C	GNP1	852121
YNL097C	PHO23	855626
YMR180C	CTL1	855218
YER056C-A	RPL34A	856784
YDL189W	RBS1	851338
YOR341W	RPA190	854519
YPL217C	BMS1	855884
YCR100C		850464
YHL002W	HSE1	856387
YJR105W	ADO1	853569
YMR091C	NPL6	855116
YOR206W	NOC2	854381
YGL015C		852869
YCR052W	RSC6	850419
YGL156W	AMS1	852721
YBR115C	LYS2	852412
YNL191W	DUG3	855530
YCL040W	GLK1	850317
YNL288W	CAF40	855428
YOR019W		854184
YDR018C		851581
YLR128W	DCN1	850819
YCL011C	GBP2	850346
YIL146C	ATG32	854660
YAL016W	TPD3	851217
YJL204C	RCY1	853226
YOL119C	MCH4	854030
YLL056C		850670
YAL037W		851194
YOR214C	SPR2	854389
YNL306W	MRPS18	855410
YMR244C-A	COA6	855287
YGL087C	MMS2	852793
YOR385W		854567
YHL031C	GOS1	856354
YHR094C	HXT1	856494
YIL156W-B		3628034
YOR114W		854281
YOL072W	THP1	854082
YMR191W	SPG5	855229
YDR492W	IZH1	852102
YNR069C	BSC5	855806
YLR437C	DIF1	851157
YER011W	TIR1	856729
YLR054C	OSW2	850743
YPL208W	RKM1	855893
YLR466W	YRF1-4	851187
YDR542W	PAU10	852155
YDR523C	SPS1	852135
YDR438W	THI74	852048
YMR139W	RIM11	855170
YJL160C	PIR5	853280
YBR293W	VBA2	852596
YCR031C	RPS14A	850397
YMR290C	HAS1	855335
YDR387C	CIN10	851995
YDL243C	AAD4	851354
YDL246C	SOR2	851351
YOL144W	NOP8	854021
YBL055C		852225
YNR017W	TIM23	855751
YIR015W	RPR2	854832
YOL048C	RRT8	854109
YKL103C		853758
YBR182C-A		1466446
YMR027W		855042
YOR237W	HES1	854412
YEL041W	YEF1	856670
YBR225W		852526
YLL032C		850627
YOR185C	GSP2	854357
YMR172W	HOT1	855208
YLL050C	COF1	850676
YPL071C		856034
